,track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7232,Summer Nights - From “Grease” Soundtrack,Various Artists,541dIJFHxpeCMVWydZ5Lzw,0.733,0.743,2.0,-6.148,1.0,0.055,0.663,4.18e-05,0.158,0.571,124.287,audio_features,541dIJFHxpeCMVWydZ5Lzw,spotify:track:541dIJFHxpeCMVWydZ5Lzw,https://api.spotify.com/v1/tracks/541dIJFHxpeCMVWydZ5Lzw,https://api.spotify.com/v1/audio-analysis/541dIJFHxpeCMVWydZ5Lzw,214920.0,4.0
7233,The Hardest Part,Coldplay,4Tw9JYF9HOuPRyccNWMgwf,0.5,0.844,10.0,-5.883,1.0,0.0368,0.0228,0.00398,0.455,0.445,123.721,audio_features,4Tw9JYF9HOuPRyccNWMgwf,spotify:track:4Tw9JYF9HOuPRyccNWMgwf,https://api.spotify.com/v1/tracks/4Tw9JYF9HOuPRyccNWMgwf,https://api.spotify.com/v1/audio-analysis/4Tw9JYF9HOuPRyccNWMgwf,262880.0,4.0
7234,Beautiful Sunday,Various Artists,6DqNZJ4hhBYd8qj9WbpSTJ,0.676,0.463,9.0,-13.155,1.0,0.0306,0.309,0.0,0.288,0.91,121.923,audio_features,6DqNZJ4hhBYd8qj9WbpSTJ,spotify:track:6DqNZJ4hhBYd8qj9WbpSTJ,https://api.spotify.com/v1/tracks/6DqNZJ4hhBYd8qj9WbpSTJ,https://api.spotify.com/v1/audio-analysis/6DqNZJ4hhBYd8qj9WbpSTJ,182133.0,4.0
7235,Show Me Love,Sam Feldt,6ksRossV4vKsXntCCZbhaM,0.589,0.613,0.0,-5.034,1.0,0.0327,0.568,0.0,0.0675,0.19,114.853,audio_features,6ksRossV4vKsXntCCZbhaM,spotify:track:6ksRossV4vKsXntCCZbhaM,https://api.spotify.com/v1/tracks/6ksRossV4vKsXntCCZbhaM,https://api.spotify.com/v1/audio-analysis/6ksRossV4vKsXntCCZbhaM,181867.0,4.0
7236,Here for You (feat. Ella Henderson),Kygo,7vqUr6K2Js9Paq4kdNSOm6,0.68,0.772,10.0,-5.995,1.0,0.0416,0.535,0.0153,0.147,0.376,105.005,audio_features,7vqUr6K2Js9Paq4kdNSOm6,spotify:track:7vqUr6K2Js9Paq4kdNSOm6,https://api.spotify.com/v1/tracks/7vqUr6K2Js9Paq4kdNSOm6,https://api.spotify.com/v1/audio-analysis/7vqUr6K2Js9Paq4kdNSOm6,244510.0,4.0
7237,Rolling With Me (I Got Love) (feat. Maverick Sabre),SoulCircuit,53mKCJ7KWPtvREhnVeqjen,0.727,0.765,3.0,-7.582,1.0,0.0401,0.0427,2.21e-05,0.353,0.528,115.015,audio_features,53mKCJ7KWPtvREhnVeqjen,spotify:track:53mKCJ7KWPtvREhnVeqjen,https://api.spotify.com/v1/tracks/53mKCJ7KWPtvREhnVeqjen,https://api.spotify.com/v1/audio-analysis/53mKCJ7KWPtvREhnVeqjen,242587.0,4.0
7238,Spiders - Finnebassen Remix,Gundelach,3woHCu0QKrjnmmMm3MJ3xg,0.676,0.528,4.0,-12.414,0.0,0.0486,0.0791,0.737,0.0837,0.236,95.006,audio_features,3woHCu0QKrjnmmMm3MJ3xg,spotify:track:3woHCu0QKrjnmmMm3MJ3xg,https://api.spotify.com/v1/tracks/3woHCu0QKrjnmmMm3MJ3xg,https://api.spotify.com/v1/audio-analysis/3woHCu0QKrjnmmMm3MJ3xg,498667.0,4.0
7239,West Coast - The GRADES Icon Mix,Lana Del Rey,20BtSFYTjGeUKq78qCUVsg,0.681,0.661,6.0,-7.559,0.0,0.175,0.137,0.00167,0.147,0.475,110.021,audio_features,20BtSFYTjGeUKq78qCUVsg,spotify:track:20BtSFYTjGeUKq78qCUVsg,https://api.spotify.com/v1/tracks/20BtSFYTjGeUKq78qCUVsg,https://api.spotify.com/v1/audio-analysis/20BtSFYTjGeUKq78qCUVsg,257854.0,4.0
7240,Shallow Waters,Sonny Alven & Jarand,55gMhq7JCN9Gg5YOkxfSnv,0.767,0.588,10.0,-7.713,0.0,0.0493,0.474,0.0115,0.133,0.288,110.971,audio_features,55gMhq7JCN9Gg5YOkxfSnv,spotify:track:55gMhq7JCN9Gg5YOkxfSnv,https://api.spotify.com/v1/tracks/55gMhq7JCN9Gg5YOkxfSnv,https://api.spotify.com/v1/audio-analysis/55gMhq7JCN9Gg5YOkxfSnv,237838.0,4.0
7241,Shallow Waters,Sonny Alven,55gMhq7JCN9Gg5YOkxfSnv,0.767,0.588,10.0,-7.713,0.0,0.0493,0.474,0.0115,0.133,0.288,110.971,audio_features,55gMhq7JCN9Gg5YOkxfSnv,spotify:track:55gMhq7JCN9Gg5YOkxfSnv,https://api.spotify.com/v1/tracks/55gMhq7JCN9Gg5YOkxfSnv,https://api.spotify.com/v1/audio-analysis/55gMhq7JCN9Gg5YOkxfSnv,237838.0,4.0
7242,Shallow Waters,Jarand,55gMhq7JCN9Gg5YOkxfSnv,0.767,0.588,10.0,-7.713,0.0,0.0493,0.474,0.0115,0.133,0.288,110.971,audio_features,55gMhq7JCN9Gg5YOkxfSnv,spotify:track:55gMhq7JCN9Gg5YOkxfSnv,https://api.spotify.com/v1/tracks/55gMhq7JCN9Gg5YOkxfSnv,https://api.spotify.com/v1/audio-analysis/55gMhq7JCN9Gg5YOkxfSnv,237838.0,4.0
7243,Make the World Go Round (feat. R. Kelly) - Gigamesh Remix,DJ Cassidy,7MVsgq9O2aZkEWfIRsGbGh,0.854,0.616,7.0,-6.512,1.0,0.127,0.0829,0.00348,0.0964,0.86,117.004,audio_features,7MVsgq9O2aZkEWfIRsGbGh,spotify:track:7MVsgq9O2aZkEWfIRsGbGh,https://api.spotify.com/v1/tracks/7MVsgq9O2aZkEWfIRsGbGh,https://api.spotify.com/v1/audio-analysis/7MVsgq9O2aZkEWfIRsGbGh,334747.0,4.0
7244,Here For You - Bearcubs Remix,Gorgon City,6fSmnjwTgkiyACI0Kana2b,0.8,0.643,1.0,-10.176,0.0,0.0698,0.522,0.626,0.539,0.23,116.03,audio_features,6fSmnjwTgkiyACI0Kana2b,spotify:track:6fSmnjwTgkiyACI0Kana2b,https://api.spotify.com/v1/tracks/6fSmnjwTgkiyACI0Kana2b,https://api.spotify.com/v1/audio-analysis/6fSmnjwTgkiyACI0Kana2b,293102.0,4.0
7245,Hot Skin - Radio Edit,Sam Feldt,5OppKZFuGrKMVpWRHzp4jM,0.772,0.616,7.0,-7.701,1.0,0.0394,0.00849,0.00116,0.0761,0.494,120.012,audio_features,5OppKZFuGrKMVpWRHzp4jM,spotify:track:5OppKZFuGrKMVpWRHzp4jM,https://api.spotify.com/v1/tracks/5OppKZFuGrKMVpWRHzp4jM,https://api.spotify.com/v1/audio-analysis/5OppKZFuGrKMVpWRHzp4jM,209385.0,4.0
7246,Hot Skin - Radio Edit,Kav Verhouzer,5OppKZFuGrKMVpWRHzp4jM,0.772,0.616,7.0,-7.701,1.0,0.0394,0.00849,0.00116,0.0761,0.494,120.012,audio_features,5OppKZFuGrKMVpWRHzp4jM,spotify:track:5OppKZFuGrKMVpWRHzp4jM,https://api.spotify.com/v1/tracks/5OppKZFuGrKMVpWRHzp4jM,https://api.spotify.com/v1/audio-analysis/5OppKZFuGrKMVpWRHzp4jM,209385.0,4.0
7247,Make Me Feel Better - Radio Edit,Alex Adair,5wy5gRd6uSqfz1aYnWDqPx,0.688,0.827,10.0,-4.99,0.0,0.104,0.5,0.000133,0.168,0.167,119.034,audio_features,5wy5gRd6uSqfz1aYnWDqPx,spotify:track:5wy5gRd6uSqfz1aYnWDqPx,https://api.spotify.com/v1/tracks/5wy5gRd6uSqfz1aYnWDqPx,https://api.spotify.com/v1/audio-analysis/5wy5gRd6uSqfz1aYnWDqPx,198396.0,4.0
7248,Under the Sun,Miskeyz,3Dy4lJm9VZpPYd9h7IFfwX,0.764,0.736,4.0,-5.715,0.0,0.0336,0.00135,0.771,0.228,0.0947,120.049,audio_features,3Dy4lJm9VZpPYd9h7IFfwX,spotify:track:3Dy4lJm9VZpPYd9h7IFfwX,https://api.spotify.com/v1/tracks/3Dy4lJm9VZpPYd9h7IFfwX,https://api.spotify.com/v1/audio-analysis/3Dy4lJm9VZpPYd9h7IFfwX,275017.0,4.0
7249,United,Claptone,3cGYVkd1i9jRvYHSKv8FBj,0.835,0.642,3.0,-8.958,0.0,0.049,0.0099,0.849,0.0698,0.475,120.013,audio_features,3cGYVkd1i9jRvYHSKv8FBj,spotify:track:3cGYVkd1i9jRvYHSKv8FBj,https://api.spotify.com/v1/tracks/3cGYVkd1i9jRvYHSKv8FBj,https://api.spotify.com/v1/audio-analysis/3cGYVkd1i9jRvYHSKv8FBj,416009.0,4.0
7250,Adore,Jasmine Thompson,0q3xdwnXoHgHsc32CxpTG4,0.754,0.734,7.0,-4.289,1.0,0.0316,0.0885,0.0,0.13,0.704,120.068,audio_features,0q3xdwnXoHgHsc32CxpTG4,spotify:track:0q3xdwnXoHgHsc32CxpTG4,https://api.spotify.com/v1/tracks/0q3xdwnXoHgHsc32CxpTG4,https://api.spotify.com/v1/audio-analysis/0q3xdwnXoHgHsc32CxpTG4,188329.0,4.0
7251,Miami 82 - Kygo Remix,Syn Cole,1DRbYDXcxIl1oHP0wPHi96,0.708,0.6,2.0,-7.099,0.0,0.0407,0.177,0.119,0.0578,0.604,112.995,audio_features,1DRbYDXcxIl1oHP0wPHi96,spotify:track:1DRbYDXcxIl1oHP0wPHi96,https://api.spotify.com/v1/tracks/1DRbYDXcxIl1oHP0wPHi96,https://api.spotify.com/v1/audio-analysis/1DRbYDXcxIl1oHP0wPHi96,341947.0,4.0
7252,Touch - Oxford Remix,Shift K3Y,2TbcefZkF8WYzQYoxHEpCq,0.821,0.564,0.0,-7.543,0.0,0.113,0.761,0.311,0.104,0.847,113.995,audio_features,2TbcefZkF8WYzQYoxHEpCq,spotify:track:2TbcefZkF8WYzQYoxHEpCq,https://api.spotify.com/v1/tracks/2TbcefZkF8WYzQYoxHEpCq,https://api.spotify.com/v1/audio-analysis/2TbcefZkF8WYzQYoxHEpCq,223147.0,4.0
7253,Dancing in the Fire - Secret Sebastian Remix,TOOMANYLEFTHANDS,1W2L5HoF22jBznumgUcDm1,0.59,0.664,0.0,-7.457,0.0,0.0301,0.0673,0.0,0.0644,0.175,118.006,audio_features,1W2L5HoF22jBznumgUcDm1,spotify:track:1W2L5HoF22jBznumgUcDm1,https://api.spotify.com/v1/tracks/1W2L5HoF22jBznumgUcDm1,https://api.spotify.com/v1/audio-analysis/1W2L5HoF22jBznumgUcDm1,199827.0,4.0
7254,Irregular Love,Sonny Alven,0O9OqOW5Zkc2OfDuk5ZZdb,0.687,0.646,9.0,-6.983,1.0,0.0745,0.478,3.67e-05,0.359,0.394,123.995,audio_features,0O9OqOW5Zkc2OfDuk5ZZdb,spotify:track:0O9OqOW5Zkc2OfDuk5ZZdb,https://api.spotify.com/v1/tracks/0O9OqOW5Zkc2OfDuk5ZZdb,https://api.spotify.com/v1/audio-analysis/0O9OqOW5Zkc2OfDuk5ZZdb,212053.0,4.0
7255,Be Right There,Diplo,1Wuwsq0BK4Abd7gRitOhXl,0.695,0.797,7.0,-5.199,1.0,0.0548,0.00259,0.112,0.664,0.297,124.972,audio_features,1Wuwsq0BK4Abd7gRitOhXl,spotify:track:1Wuwsq0BK4Abd7gRitOhXl,https://api.spotify.com/v1/tracks/1Wuwsq0BK4Abd7gRitOhXl,https://api.spotify.com/v1/audio-analysis/1Wuwsq0BK4Abd7gRitOhXl,237051.0,4.0
7256,Be Right There,Sleepy Tom,1Wuwsq0BK4Abd7gRitOhXl,0.695,0.797,7.0,-5.199,1.0,0.0548,0.00259,0.112,0.664,0.297,124.972,audio_features,1Wuwsq0BK4Abd7gRitOhXl,spotify:track:1Wuwsq0BK4Abd7gRitOhXl,https://api.spotify.com/v1/tracks/1Wuwsq0BK4Abd7gRitOhXl,https://api.spotify.com/v1/audio-analysis/1Wuwsq0BK4Abd7gRitOhXl,237051.0,4.0
7257,679 (feat. Remy Boyz),Fetty Wap,5NQbUaeTEOGdD6hHcre0dZ,0.618,0.717,7.0,-5.738,1.0,0.318,0.00256,0.0,0.625,0.603,190.05,audio_features,5NQbUaeTEOGdD6hHcre0dZ,spotify:track:5NQbUaeTEOGdD6hHcre0dZ,https://api.spotify.com/v1/tracks/5NQbUaeTEOGdD6hHcre0dZ,https://api.spotify.com/v1/audio-analysis/5NQbUaeTEOGdD6hHcre0dZ,196693.0,4.0
7258,A Pair of Lovers,The Jungle Giants,78Q69xvk59iR8UK9hNjWa0,0.547,0.719,4.0,-4.528,0.0,0.0307,0.0267,5.01e-06,0.0842,0.385,105.1,audio_features,78Q69xvk59iR8UK9hNjWa0,spotify:track:78Q69xvk59iR8UK9hNjWa0,https://api.spotify.com/v1/tracks/78Q69xvk59iR8UK9hNjWa0,https://api.spotify.com/v1/audio-analysis/78Q69xvk59iR8UK9hNjWa0,176907.0,4.0
7259,Awakening,AURORA,6oBCi3MzGudD7hQ2V5NkO4,0.608,0.522,6.0,-8.445,0.0,0.0711,0.35,0.000197,0.104,0.443,111.961,audio_features,6oBCi3MzGudD7hQ2V5NkO4,spotify:track:6oBCi3MzGudD7hQ2V5NkO4,https://api.spotify.com/v1/tracks/6oBCi3MzGudD7hQ2V5NkO4,https://api.spotify.com/v1/audio-analysis/6oBCi3MzGudD7hQ2V5NkO4,220981.0,4.0
7260,Det ordnar seg for pappa,Lars Vaular,1ivQOuG8x5M7D79bcDY7hK,0.581,0.516,3.0,-10.449,0.0,0.0425,0.126,0.0,0.109,0.322,99.995,audio_features,1ivQOuG8x5M7D79bcDY7hK,spotify:track:1ivQOuG8x5M7D79bcDY7hK,https://api.spotify.com/v1/tracks/1ivQOuG8x5M7D79bcDY7hK,https://api.spotify.com/v1/audio-analysis/1ivQOuG8x5M7D79bcDY7hK,199075.0,4.0
7261,Running with the Wolves,AURORA,2FIIDjEbHzr0wYbrPPD3Uw,0.559,0.561,5.0,-6.471,1.0,0.0554,0.202,7.66e-05,0.42,0.421,164.074,audio_features,2FIIDjEbHzr0wYbrPPD3Uw,spotify:track:2FIIDjEbHzr0wYbrPPD3Uw,https://api.spotify.com/v1/tracks/2FIIDjEbHzr0wYbrPPD3Uw,https://api.spotify.com/v1/audio-analysis/2FIIDjEbHzr0wYbrPPD3Uw,193800.0,4.0
7262,Tennis Court,Lorde,7vzczp2f2qK3YywNkZ2uo5,0.764,0.557,0.0,-8.591,1.0,0.0595,0.0143,0.000193,0.24,0.412,89.996,audio_features,7vzczp2f2qK3YywNkZ2uo5,spotify:track:7vzczp2f2qK3YywNkZ2uo5,https://api.spotify.com/v1/tracks/7vzczp2f2qK3YywNkZ2uo5,https://api.spotify.com/v1/audio-analysis/7vzczp2f2qK3YywNkZ2uo5,198907.0,4.0
7263,Pressure,Youngblood Hawke,5o2rm0QYy7h9pTQZlz6TLp,0.662,0.873,1.0,-6.577,1.0,0.0309,0.00358,0.0014,0.0962,0.509,104.991,audio_features,5o2rm0QYy7h9pTQZlz6TLp,spotify:track:5o2rm0QYy7h9pTQZlz6TLp,https://api.spotify.com/v1/tracks/5o2rm0QYy7h9pTQZlz6TLp,https://api.spotify.com/v1/audio-analysis/5o2rm0QYy7h9pTQZlz6TLp,214787.0,4.0
7264,Next Year,Two Door Cinema Club,0RXphrOyw4NbiKsOX1SeDh,0.566,0.804,2.0,-4.783,1.0,0.0764,0.00282,0.00105,0.071,0.462,127.568,audio_features,0RXphrOyw4NbiKsOX1SeDh,spotify:track:0RXphrOyw4NbiKsOX1SeDh,https://api.spotify.com/v1/tracks/0RXphrOyw4NbiKsOX1SeDh,https://api.spotify.com/v1/audio-analysis/0RXphrOyw4NbiKsOX1SeDh,251493.0,4.0
7265,Drive Darling,BOY,5LTgXILxa4dCIyjzoWmSjf,0.645,0.579,6.0,-9.254,0.0,0.0276,0.134,5.45e-06,0.0858,0.391,113.995,audio_features,5LTgXILxa4dCIyjzoWmSjf,spotify:track:5LTgXILxa4dCIyjzoWmSjf,https://api.spotify.com/v1/tracks/5LTgXILxa4dCIyjzoWmSjf,https://api.spotify.com/v1/audio-analysis/5LTgXILxa4dCIyjzoWmSjf,264613.0,4.0
7266,Trojans - Lenno Remix,Atlas Genius,6kZb0UmJ4fyIsIal0pHosG,0.714,0.899,7.0,-2.056,1.0,0.0532,0.00386,0.00193,0.221,0.873,126.998,audio_features,6kZb0UmJ4fyIsIal0pHosG,spotify:track:6kZb0UmJ4fyIsIal0pHosG,https://api.spotify.com/v1/tracks/6kZb0UmJ4fyIsIal0pHosG,https://api.spotify.com/v1/audio-analysis/6kZb0UmJ4fyIsIal0pHosG,280640.0,4.0
7267,Ocean Drive,Duke Dumont,5WsxrJcbgobPj4V7lhs8Qf,0.686,0.718,8.0,-5.054,0.0,0.0431,0.00637,0.000703,0.119,0.557,115.026,audio_features,5WsxrJcbgobPj4V7lhs8Qf,spotify:track:5WsxrJcbgobPj4V7lhs8Qf,https://api.spotify.com/v1/tracks/5WsxrJcbgobPj4V7lhs8Qf,https://api.spotify.com/v1/audio-analysis/5WsxrJcbgobPj4V7lhs8Qf,206320.0,4.0
7268,Love Myself,Hailee Steinfeld,0xCmwofyCiXdhoBsMSNj2w,0.616,0.768,0.0,-6.714,0.0,0.0781,0.0032,0.0,0.427,0.322,122.91,audio_features,0xCmwofyCiXdhoBsMSNj2w,spotify:track:0xCmwofyCiXdhoBsMSNj2w,https://api.spotify.com/v1/tracks/0xCmwofyCiXdhoBsMSNj2w,https://api.spotify.com/v1/audio-analysis/0xCmwofyCiXdhoBsMSNj2w,218773.0,4.0
7269,Gorgeous,X Ambassadors,2xI3vq0WsAEs4tET6gthuw,0.514,0.827,11.0,-4.19,0.0,0.1,0.0185,0.0,0.192,0.382,91.201,audio_features,2xI3vq0WsAEs4tET6gthuw,spotify:track:2xI3vq0WsAEs4tET6gthuw,https://api.spotify.com/v1/tracks/2xI3vq0WsAEs4tET6gthuw,https://api.spotify.com/v1/audio-analysis/2xI3vq0WsAEs4tET6gthuw,197040.0,4.0
7270,Runaway,The National,4CwpP3vWh0f5VsEmvdOWib,0.583,0.441,4.0,-10.321,1.0,0.0325,0.869,0.557,0.117,0.349,135.037,audio_features,4CwpP3vWh0f5VsEmvdOWib,spotify:track:4CwpP3vWh0f5VsEmvdOWib,https://api.spotify.com/v1/tracks/4CwpP3vWh0f5VsEmvdOWib,https://api.spotify.com/v1/audio-analysis/4CwpP3vWh0f5VsEmvdOWib,333787.0,3.0
7271,"Welcome Home, Son",Radical Face,13PUJCvdTSCT1dn70tlGdm,0.601,0.537,6.0,-9.464,1.0,0.0296,0.743,0.732,0.143,0.394,144.994,audio_features,13PUJCvdTSCT1dn70tlGdm,spotify:track:13PUJCvdTSCT1dn70tlGdm,https://api.spotify.com/v1/tracks/13PUJCvdTSCT1dn70tlGdm,https://api.spotify.com/v1/audio-analysis/13PUJCvdTSCT1dn70tlGdm,285320.0,3.0
7272,Machine,Lemaitre,36Nc4YV9aEqlR6JypNa406,0.713,0.738,8.0,-5.468,1.0,0.0298,6.86e-05,0.115,0.106,0.423,118.011,audio_features,36Nc4YV9aEqlR6JypNa406,spotify:track:36Nc4YV9aEqlR6JypNa406,https://api.spotify.com/v1/tracks/36Nc4YV9aEqlR6JypNa406,https://api.spotify.com/v1/audio-analysis/36Nc4YV9aEqlR6JypNa406,193253.0,4.0
7273,Animals,Todrick Hall,1hgsyxxIU3ClCgD4cmIOUp,0.657,0.613,11.0,-8.847,1.0,0.173,0.47,0.0,0.182,0.57,91.955,audio_features,1hgsyxxIU3ClCgD4cmIOUp,spotify:track:1hgsyxxIU3ClCgD4cmIOUp,https://api.spotify.com/v1/tracks/1hgsyxxIU3ClCgD4cmIOUp,https://api.spotify.com/v1/audio-analysis/1hgsyxxIU3ClCgD4cmIOUp,143478.0,4.0
7274,Nostalgia - Single Version,MØ,4pSRM0u2o3FsflPe8Mh2vg,0.689,0.724,2.0,-7.871,1.0,0.099,0.0356,0.000169,0.16,0.546,111.012,audio_features,4pSRM0u2o3FsflPe8Mh2vg,spotify:track:4pSRM0u2o3FsflPe8Mh2vg,https://api.spotify.com/v1/tracks/4pSRM0u2o3FsflPe8Mh2vg,https://api.spotify.com/v1/audio-analysis/4pSRM0u2o3FsflPe8Mh2vg,227834.0,4.0
7275,Dreams on Fire,Blue Foundation,2qjCjWWResse4nEX21Yc2w,0.639,0.535,1.0,-9.716,1.0,0.0362,0.0161,0.698,0.14,0.171,124.007,audio_features,2qjCjWWResse4nEX21Yc2w,spotify:track:2qjCjWWResse4nEX21Yc2w,https://api.spotify.com/v1/tracks/2qjCjWWResse4nEX21Yc2w,https://api.spotify.com/v1/audio-analysis/2qjCjWWResse4nEX21Yc2w,193548.0,4.0
7276,Half The World Away,AURORA,21HfUACOv1lgBiYocruoW8,0.62,0.11,8.0,-13.704,1.0,0.0416,0.949,6.28e-06,0.16,0.211,111.362,audio_features,21HfUACOv1lgBiYocruoW8,spotify:track:21HfUACOv1lgBiYocruoW8,https://api.spotify.com/v1/tracks/21HfUACOv1lgBiYocruoW8,https://api.spotify.com/v1/audio-analysis/21HfUACOv1lgBiYocruoW8,198133.0,4.0
7277,Let You Out,Emilie Nicolas,25Zf9BskLFn1vDDypPXkuF,0.38,0.359,6.0,-9.503,0.0,0.0452,0.501,0.00519,0.264,0.252,113.986,audio_features,25Zf9BskLFn1vDDypPXkuF,spotify:track:25Zf9BskLFn1vDDypPXkuF,https://api.spotify.com/v1/tracks/25Zf9BskLFn1vDDypPXkuF,https://api.spotify.com/v1/audio-analysis/25Zf9BskLFn1vDDypPXkuF,218440.0,4.0
7278,Medicine,The 1975,48xNw8YZxvrc3qB5IKaJ8w,0.19,0.271,2.0,-12.651,1.0,0.0362,0.525,0.336,0.141,0.0517,67.493,audio_features,48xNw8YZxvrc3qB5IKaJ8w,spotify:track:48xNw8YZxvrc3qB5IKaJ8w,https://api.spotify.com/v1/tracks/48xNw8YZxvrc3qB5IKaJ8w,https://api.spotify.com/v1/audio-analysis/48xNw8YZxvrc3qB5IKaJ8w,352865.0,5.0
7279,Ode to Sleep,Twenty One Pilots,773xZHHSHJvC1z3AAtWgH6,0.446,0.76,7.0,-3.608,1.0,0.0453,0.00891,0.000108,0.232,0.512,150.033,audio_features,773xZHHSHJvC1z3AAtWgH6,spotify:track:773xZHHSHJvC1z3AAtWgH6,https://api.spotify.com/v1/tracks/773xZHHSHJvC1z3AAtWgH6,https://api.spotify.com/v1/audio-analysis/773xZHHSHJvC1z3AAtWgH6,308388.0,4.0
7280,Rivers,The Tallest Man On Earth,07ZkpHysDtnBHQKbEOBZ2L,0.562,0.25,5.0,-11.977,1.0,0.0325,0.959,0.000836,0.107,0.595,100.804,audio_features,07ZkpHysDtnBHQKbEOBZ2L,spotify:track:07ZkpHysDtnBHQKbEOBZ2L,https://api.spotify.com/v1/tracks/07ZkpHysDtnBHQKbEOBZ2L,https://api.spotify.com/v1/audio-analysis/07ZkpHysDtnBHQKbEOBZ2L,236854.0,4.0
7281,Trees,Twenty One Pilots,1yf97yL1ll8FYXC27c9VTw,0.584,0.833,6.0,-5.9,1.0,0.041,0.00359,3.44e-05,0.169,0.324,140.013,audio_features,1yf97yL1ll8FYXC27c9VTw,spotify:track:1yf97yL1ll8FYXC27c9VTw,https://api.spotify.com/v1/tracks/1yf97yL1ll8FYXC27c9VTw,https://api.spotify.com/v1/audio-analysis/1yf97yL1ll8FYXC27c9VTw,267387.0,4.0
7282,Now and Later,Sage The Gemini,43jBqV3j3Xi1g6wO0bhIMd,0.781,0.57,11.0,-5.874,0.0,0.188,0.273,0.0,0.196,0.858,107.059,audio_features,43jBqV3j3Xi1g6wO0bhIMd,spotify:track:43jBqV3j3Xi1g6wO0bhIMd,https://api.spotify.com/v1/tracks/43jBqV3j3Xi1g6wO0bhIMd,https://api.spotify.com/v1/audio-analysis/43jBqV3j3Xi1g6wO0bhIMd,193181.0,4.0
7283,Heart Won't Forget,Matoma,2of2DM5LqTh7ohmmVXUKsH,0.673,0.67,9.0,-7.562,0.0,0.0336,0.0216,2.53e-05,0.158,0.505,114.997,audio_features,2of2DM5LqTh7ohmmVXUKsH,spotify:track:2of2DM5LqTh7ohmmVXUKsH,https://api.spotify.com/v1/tracks/2of2DM5LqTh7ohmmVXUKsH,https://api.spotify.com/v1/audio-analysis/2of2DM5LqTh7ohmmVXUKsH,206870.0,4.0
7284,Heart Won't Forget,Gia Woods,2of2DM5LqTh7ohmmVXUKsH,0.673,0.67,9.0,-7.562,0.0,0.0336,0.0216,2.53e-05,0.158,0.505,114.997,audio_features,2of2DM5LqTh7ohmmVXUKsH,spotify:track:2of2DM5LqTh7ohmmVXUKsH,https://api.spotify.com/v1/tracks/2of2DM5LqTh7ohmmVXUKsH,https://api.spotify.com/v1/audio-analysis/2of2DM5LqTh7ohmmVXUKsH,206870.0,4.0
7285,Lights Out (Too Drunk) [feat. Hayla],DJ Katch,5Oh3cW5gnEEKPsHb1WrVWm,0.742,0.698,6.0,-5.475,1.0,0.0701,0.0529,0.00057,0.11,0.695,115.953,audio_features,5Oh3cW5gnEEKPsHb1WrVWm,spotify:track:5Oh3cW5gnEEKPsHb1WrVWm,https://api.spotify.com/v1/tracks/5Oh3cW5gnEEKPsHb1WrVWm,https://api.spotify.com/v1/audio-analysis/5Oh3cW5gnEEKPsHb1WrVWm,197000.0,4.0
7286,Lights Out (Too Drunk) [feat. Hayla],Hayla,5Oh3cW5gnEEKPsHb1WrVWm,0.742,0.698,6.0,-5.475,1.0,0.0701,0.0529,0.00057,0.11,0.695,115.953,audio_features,5Oh3cW5gnEEKPsHb1WrVWm,spotify:track:5Oh3cW5gnEEKPsHb1WrVWm,https://api.spotify.com/v1/tracks/5Oh3cW5gnEEKPsHb1WrVWm,https://api.spotify.com/v1/audio-analysis/5Oh3cW5gnEEKPsHb1WrVWm,197000.0,4.0
7287,Wherever You Go,TRXD,4YQTEF66m4WPmfEUf6npzW,0.73,0.689,3.0,-5.164,1.0,0.0391,0.0442,1.34e-05,0.151,0.291,120.096,audio_features,4YQTEF66m4WPmfEUf6npzW,spotify:track:4YQTEF66m4WPmfEUf6npzW,https://api.spotify.com/v1/tracks/4YQTEF66m4WPmfEUf6npzW,https://api.spotify.com/v1/audio-analysis/4YQTEF66m4WPmfEUf6npzW,184038.0,4.0
7288,Because You Can (Jolene),Chad Cooper,4SSY5kUKYDgnH2DlNsxoT1,0.651,0.866,9.0,-4.461,0.0,0.102,0.00636,1.36e-06,0.0918,0.298,109.987,audio_features,4SSY5kUKYDgnH2DlNsxoT1,spotify:track:4SSY5kUKYDgnH2DlNsxoT1,https://api.spotify.com/v1/tracks/4SSY5kUKYDgnH2DlNsxoT1,https://api.spotify.com/v1/audio-analysis/4SSY5kUKYDgnH2DlNsxoT1,172811.0,4.0
7289,Odal,Wardruna,6SsE2eNzGV0BWgopjLy5Bn,0.656,0.751,11.0,-9.112,0.0,0.0495,0.452,0.849,0.0835,0.567,117.348,audio_features,6SsE2eNzGV0BWgopjLy5Bn,spotify:track:6SsE2eNzGV0BWgopjLy5Bn,https://api.spotify.com/v1/tracks/6SsE2eNzGV0BWgopjLy5Bn,https://api.spotify.com/v1/audio-analysis/6SsE2eNzGV0BWgopjLy5Bn,329787.0,4.0
